Document Date,Object type,Object,Cost Element,Document Number,Val/COArea Crcy,CO area currency,Value TranCurr,Transaction Currency,Purchasing Document,Purchase order text,Project Definition,WBS Element,Partner object,Partner object type,Posting Date,Created on,User Name,Reversal document,Ref.document type,Ref Document Number,Document type,Value Type,Name,Trading Partner,Functional Area,CO object name,Object type,Partner object type,Cost element name,Cost element descr.,Offsetting acct no.,Offsetting account type,Total Quantity,Total quantity,Personnel Number,Name of employee or applicant,Description,Business Transaction,Document Header Text,Ref. company code,Original bus. trans,Item,Business Area,Company Code,Partner Object Class,FI Posting Item,CO partner object name,Partner-CCtr,Source Object,Source object name,Origin-obj. type,Source object type,Name of offsetting account,Name of offsetting account,Material Description,Material
11/9/2017,WBS,136176-12-11-1360,60100012,226831542,51.19,USD,51.19,USD,4501299802,"NUT,LOCK,3/8-16 CAGED LOCJ BLACK #C30584",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100020778,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,35173,K,100.00,100.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098145,GR01,RMRP,6,5000,GR01,,7,,,,,,,ALL INTEGRATED SOLUTIONS,ALL INTEGRATED SOLUTIONS,"NUT,LOCK,3/8-16 CAGED LOCJ CLEAR ZINC",237301252
11/9/2017,WBS,136176-12-11-1360,60100012,226831542,1.6,USD,1.6,USD,4501299802,MACH. SCREW-FLAT 40.1/4  DIA 20 NC X 3/4,136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100020778,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,35173,K,100.00,100.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098145,GR01,RMRP,12,5000,GR01,,12,,,,,,,ALL INTEGRATED SOLUTIONS,ALL INTEGRATED SOLUTIONS,MACH. SCREW-FLAT 40.1/4  DIA 20 NC X 3/4,251810091
11/9/2017,WBS,136176-12-11-1360,60100012,226831542,2.37,USD,2.37,USD,4501299802,"NUT,HEX,7/16-14 FINISHED Z/P",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100020778,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,35173,K,100.00,100.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098145,GR01,RMRP,4,5000,GR01,,5,,,,,,,ALL INTEGRATED SOLUTIONS,ALL INTEGRATED SOLUTIONS,"NUT,HEX,7/16-14 FINISHED Z/P",237101351
11/9/2017,WBS,136176-12-11-1360,60100012,226831542,1.15,USD,1.15,USD,4501299802,"WASHER,LOCK,7/16 LIGHT SPLIT Z/P",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100020778,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,35173,K,100.00,100.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098145,GR01,RMRP,15,5000,GR01,,15,,,,,,,ALL INTEGRATED SOLUTIONS,ALL INTEGRATED SOLUTIONS,"WASHER,LOCK,7/16 LIGHT SPLIT Z/P",276426276
11/9/2017,WBS,136176-12-11-1360,60100012,226831542,4.3,USD,4.3,USD,4501299802,"CAP SCREW,SOC HD,5/16-18 X 3/4 BUTTON Z/",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100020778,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,35173,K,100.00,100.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098145,GR01,RMRP,11,5000,GR01,,11,,,,,,,ALL INTEGRATED SOLUTIONS,ALL INTEGRATED SOLUTIONS,"CAP SCREW,SOC HD,5/16-18 X 3/4 BUTTON Z/",241211051
11/9/2017,WBS,136176-12-11-1360,60100012,226831542,149.2,USD,149.2,USD,4501299802,CAP SCREW HH 7/16 -14 NC X 1 GRD 5 ZP,136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100020778,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,35173,K,2000.00,2000.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098145,GR01,RMRP,17,5000,GR01,,17,,,,,,,ALL INTEGRATED SOLUTIONS,ALL INTEGRATED SOLUTIONS,CAP SCREW HH 7/16 -14 NC X 1 GRD 5 ZP,241113072
11/9/2017,WBS,136176-12-11-1360,60100012,226831542,7.23,USD,7.23,USD,4501299802,"CARR BOLT 3/8-16 X 1""  SHORT NECK GRD 5",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100020778,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,35173,K,100.00,100.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098145,GR01,RMRP,2,5000,GR01,,3,,,,,,,ALL INTEGRATED SOLUTIONS,ALL INTEGRATED SOLUTIONS,"CARR BOLT 3/8-16 X 1""  SHORT NECK GRD 5",231212073
11/9/2017,WBS,136176-12-11-1360,60100012,226833187,"1,253.07",USD,"1,253.07",USD,4501281436,"SAFETY GUARD, INTERMEDIATE, 16"" BW",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100021299,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,541293,K,63.00,63.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098491,GR01,RMRP,1,5000,GR01,,2,,,,,,,TG MANUFACTURING LLC,TG MANUFACTURING LLC,"BOTTOM GUARD, INTERMEDIATE 19"" BW",K041023WAA
11/9/2017,WBS,136176-12-11-1360,60100012,226833188,596.7,USD,596.7,USD,4501281668,"SAFETY GUARD, INTERMEDIATE, 16"" BW",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,BTC_USER,,R,5100021300,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,541293,K,30.00,30.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015098489,GR01,RMRP,1,5000,GR01,,2,,,,,,,TG MANUFACTURING LLC,TG MANUFACTURING LLC,"BOTTOM GUARD, INTERMEDIATE 19"" BW",K041023WAA
11/8/2017,NWA,N136176-07 7300,60200003,226868901,61.29,USD,61.29,USD,4501305261,Open Order for Supplies Job #136176-E,136176,136176-12-06-07,,,11/20/2017,11/20/2017,BORGESVL,,R,5100026078,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Project matl consump,Consumption of project material and supl,60774,K,0.00,57.28,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,FASTENAL CO.,FASTENAL CO.,,
11/8/2017,NWA,N136176-07 7000,92771029,918746842,424,USD,424,USD,,,136176,136176-12-06-07,430720/PERS4,ATY,11/8/2017,11/8/2017,GS3_USER,,R,37659656,,4,,,7010,Electrical Installation Labor PERM,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,8.00,8.00,2163,Coleman David,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Continuous Improveme / Labor DI,430720,430720/PERS4,Continuous Improveme / Labor DI,ATY,Activity type,,,,
11/8/2017,NWA,N136176-07 7000,92771029,918746844,"1,961.00",USD,"1,961.00",USD,,,136176,136176-12-06-07,430720/PERS4,ATY,11/8/2017,11/8/2017,GS3_USER,,R,37659656,,4,,,7010,Electrical Installation Labor PERM,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,37.00,37.00,5794,Givan Brian,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Continuous Improveme / Labor DI,430720,430720/PERS4,Continuous Improveme / Labor DI,ATY,Activity type,,,,
11/8/2017,NWA,N136176-07 7100,92771029,918746845,"1,332.00",USD,"1,332.00",USD,,,136176,136176-12-06-07,430750/PERS4,ATY,11/8/2017,11/8/2017,GS3_USER,,R,37659675,,4,,,7010,Electrical Installation Temporary BEN,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,37.00,37.00,1429,Johnson James,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Electrical Install / Labor DI,430750,430750/PERS4,Electrical Install / Labor DI,ATY,Activity type,,,,
11/8/2017,NWA,N136176-11 4053,60100012,226847711,"-1,556.80",USD,"-1,556.80",USD,4501307730,"H00086701F  4"" CHANNEL CLAMP GRAY",136176,136176-12-11-1360,,,11/15/2017,11/15/2017,CAHOONLA,,R,5100023433,RE,4,,0,7010,Level#3,Network activity,,Resale matl consumed,Resale materials consumed,3985,K,0.00,-160.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,Paragon Model Shop,Paragon Model Shop,,
11/8/2017,NWA,N136176-11 4053,60100012,226831766,"1,556.80",USD,"1,556.80",USD,4501307730,"H00086701F  4"" CHANNEL CLAMP GRAY",136176,136176-12-11-1360,,,11/9/2017,11/9/2017,CAHOONLA,,R,5100020729,RE,4,,0,7010,Level#3,Network activity,,Resale matl consumed,Resale materials consumed,3985,K,0.00,160.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,Paragon Model Shop,Paragon Model Shop,,
11/8/2017,WBS,136176-12-10-1010,69610014,226832071,708.92,USD,708.92,USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114419,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,4.00,4.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,4,,,,,,,Inventory - FG,Inventory - Finished Goods,"9410 4"" IDLER PULLEY ASM - 19.00 (STD)",K040505BDA
11/8/2017,WBS,136176-12-10-1010,69610014,226832070,"1,654.12",USD,"1,654.12",USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114418,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,1.00,1.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,2,,,,,,,Inventory - FG,Inventory - Finished Goods,"8300 SBH 19.00  3-36   LH CL2 144"" C00H",G0036EMACB98
11/8/2017,WBS,136176-12-10-1010,69610014,226832071,"1,654.12",USD,"1,654.12",USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114419,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,1.00,1.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,2,,,,,,,Inventory - FG,Inventory - Finished Goods,"8300 SBH 19.00  3-36   LH CL2 144"" C00H",G0036EMACB98
11/8/2017,WBS,136176-12-10-1010,69610014,226832069,"1,297.06",USD,"1,297.06",USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114417,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,1.00,1.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,2,,,,,,,Inventory - FG,Inventory - Finished Goods,"8300 SBH 19.00  3-36   LH CL2 108"" C00H",G0036EKACB98
11/8/2017,WBS,136176-12-10-1010,69610014,226826234,705.28,USD,705.28,USD,,,136176,136176-12-10-1010,,,11/8/2017,11/8/2017,D0113310,,R,4902110646,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,32.00,32.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMWL,0,5000,GR01,,2,,,,,,,Inventory - FG,Inventory - Finished Goods,CEILING HANGER SADDLE  36-5/16,J00740501B98
11/8/2017,WBS,136176-12-10-1010,69610014,226832069,"1,130.60",USD,"1,130.60",USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114417,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,1.00,1.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,4,,,,,,,Inventory - FG,Inventory - Finished Goods,"8100 ORD 19.00 3-36 LH CL2 108"" CAN-00-H",G0200EKACB98
11/8/2017,WBS,136176-12-10-1010,69610014,226832069,"6,453.28",USD,"6,453.28",USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114417,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,16.00,16.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,6,,,,,,,Inventory - FG,Inventory - Finished Goods,"G0162EFADA 9410 BOR INT 19.00 x144"" CL2",MASY93937998
11/8/2017,WBS,136176-12-10-1010,69610014,226832070,403.33,USD,403.33,USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114418,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,1.00,1.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,4,,,,,,,Inventory - FG,Inventory - Finished Goods,"G0162EFADA 9410 BOR INT 19.00 x144"" CL2",MASY93937998
11/8/2017,WBS,136176-12-10-1010,69610014,226832068,"1,050.36",USD,"1,050.36",USD,,,136176,136176-12-10-1010,,,11/9/2017,11/9/2017,BTC_USER,,R,4902114416,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Semi- matls consumed,Semi- materials consumed,21100001,M,1.00,1.00,0,,"AutoZone - Ocala, FL",COIE,,GR01,RMWL,0,5000,GR01,,2,,,,,,,Inventory - FG,Inventory - Finished Goods,"POWER CONVEYOR ASSEMBLY 18W, 50MM PWR RO",K021723CAA98
11/8/2017,WBS,136176-12-12,60100006,226856822,143.18,USD,143.18,USD,,,136176,136176-12-12,,,11/17/2017,11/17/2017,CAHOONLA,,R,1900012515,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,74859,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,FEDEX,FEDEX,,
11/8/2017,WBS,136176-12-12,61500001,226830864,"-1,780.51",USD,"-1,780.51",USD,,,136176,136176-12-12,,,11/9/2017,11/9/2017,OMARSA,,R,15,KR,4,Discount Allowed  81.66%,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,61500001,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,4,,,,,,,Freight - Misc,Freight - Misc,,
11/8/2017,WBS,136176-12-12,61500001,226868566,675.68,USD,675.68,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,CAHOONLA,,R,1900013243,KR,4,,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,79993,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,ZIP XPRESS INC,ZIP XPRESS INC,,
11/8/2017,WBS,136176-12-12,61500001,226830864,"2,180.39",USD,"2,180.39",USD,,,136176,136176-12-12,,,11/9/2017,11/9/2017,OMARSA,,R,15,KR,4,"HDW, DRIVE",0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,61500001,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,1,,,,,,,Freight - Misc,Freight - Misc,,
11/8/2017,WBS,136176-12-12,61500001,226830864,43.99,USD,43.99,USD,,,136176,136176-12-12,,,11/9/2017,11/9/2017,OMARSA,,R,15,KR,4,FUEL INCREASE,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,61500001,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,2,,,,,,,Freight - Misc,Freight - Misc,,
11/8/2017,NWA,N136176-07 7000 7020,92771029,918746843,848,USD,848,USD,,,136176,136176-12-06-07,430720/PERS4,ATY,11/8/2017,11/8/2017,GS3_USER,,R,37659658,,4,,,7010,Travel Hours,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,16.00,16.00,5794,Givan Brian,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Continuous Improveme / Labor DI,430720,430720/PERS4,Continuous Improveme / Labor DI,ATY,Activity type,,,,
11/8/2017,NWA,N136176-07 7100 7120,92771029,918746846,576,USD,576,USD,,,136176,136176-12-06-07,430750/PERS4,ATY,11/8/2017,11/8/2017,GS3_USER,,R,37659677,,4,,,7010,Travel Hours,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,16.00,16.00,1429,Johnson James,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Electrical Install / Labor DI,430750,430750/PERS4,Electrical Install / Labor DI,ATY,Activity type,,,,
11/7/2017,NWA,N136176-07 7300,60200003,226868814,344.46,USD,344.46,USD,4501305261,Open Order for Supplies Job #136176-E,136176,136176-12-06-07,,,11/20/2017,11/20/2017,BORGESVL,,R,5100026077,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Project matl consump,Consumption of project material and supl,60774,K,0.00,321.92,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,FASTENAL CO.,FASTENAL CO.,,
11/7/2017,NWA,N136176-07 7300,60200003,226842813,886.35,USD,886.35,USD,4501307583,Open Order for Brackets Job #136176-E,136176,136176-12-06-07,,,11/14/2017,11/14/2017,CAHOONLA,,R,5100022582,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Project matl consump,Consumption of project material and supl,101010,K,0.00,886.35,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,"PROFESSIONAL FABRICATING, INC.","PROFESSIONAL FABRICATING, INC.",,
11/7/2017,NWA,N136176-07 7300,64000001,226843363,823.76,USD,823.76,USD,4501306279,Open Order for Equipment Job #136176-E,136176,136176-12-06-07,,,11/14/2017,11/14/2017,CAHOONLA,,R,5100022642,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Rent-Pers Property,Rent - Personal property,64970,K,0.00,784.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,UNITED RENTALS,UNITED RENTALS,,
11/7/2017,NWA,N136176-11 4053,60100012,226826533,"1,556.80",USD,"1,556.80",USD,4501307730,"H00086701F  4"" CHANNEL CLAMP GRAY",136176,136176-12-11-1360,,,11/8/2017,11/8/2017,BORGESVL,,R,5100019672,RE,4,,0,7010,Level#3,Network activity,,Resale matl consumed,Resale materials consumed,3985,K,0.00,160.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,Paragon Model Shop,Paragon Model Shop,,
11/7/2017,WBS,136176-12-12,60100006,226817248,"1,720.00",USD,"1,720.00",USD,,,136176,136176-12-12,,,11/6/2017,11/6/2017,CAHOONLA,,R,5100018391,RE,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,20124,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,2,,,,,,,"Electricon, Inc.","Electricon, Inc.",,
11/7/2017,WBS,136176-12-12,61500001,226867925,-94.9,USD,-94.9,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,OMARSA,,R,15,KR,4,XPO LOGISTICS DISCOUNT SAVES YOU,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,61500001,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,2,,,,,,,Freight - Misc,Freight - Misc,,
11/7/2017,WBS,136176-12-12,61500001,226867925,224.9,USD,224.9,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,OMARSA,,R,15,KR,4,SKD  MISC BRKTS CLASS 60,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,1,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
11/7/2017,WBS,136176-12-12,61500001,226867925,22.75,USD,22.75,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,OMARSA,,R,15,KR,4,FSC FUEL SURCHARGE 17.50%,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,3,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
11/7/2017,WBS,136176-12-12,61500001,226867925,75,USD,75,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,OMARSA,,R,15,KR,4,CSD CONSTR UTILITY SITE DLVY,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,4,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
11/7/2017,WBS,136176-12-12,61500001,226867925,17,USD,17,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,OMARSA,,R,15,KR,4,SSC ORIGIN SINGLE SHIPMENT,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,6,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
11/7/2017,NWA,N136176-11 9810,60100012,226824316,40.04,USD,40.04,USD,4501307920,"CKT BRKR 1 PH, 15A 277VAC, D TRIP, UL489",136176,136176-12-11-2630,,,11/8/2017,11/8/2017,BTC_USER,,R,5100019484,RE,4,,0,7010,Resale Controls - Non-Priority Misc,Network activity,,Resale matl consumed,Resale materials consumed,7424,K,2.00,2.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015079626,GR01,RMRP,1,5000,GR01,,2,,,,,,,"WESCO DISTRIBUTION, INC.","WESCO DISTRIBUTION, INC.","CKT BRKR 1 PH, 15A 277VAC, D TRIP, UL489",511131315
11/7/2017,WBS,136176-12-11-1360,60100012,226825374,"1,690.65",USD,"1,690.65",USD,4501281668,"SAFETY GUARD, INTERMEDIATE, 16"" BW",136176,136176-12-11-1360,,,11/8/2017,11/8/2017,BTC_USER,,R,5100019513,RE,4,,0,7010,Third Party Material - PS Mechanical,WBS element,,Resale matl consumed,Resale materials consumed,541293,K,85.00,85.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015091034,GR01,RMRP,1,5000,GR01,,2,,,,,,,TG MANUFACTURING LLC,TG MANUFACTURING LLC,"BOTTOM GUARD, INTERMEDIATE 19"" BW",K041023WAA
11/6/2017,NWA,N136176-07 7300,60200003,226868748,22.85,USD,22.85,USD,4501305261,Open Order for Supplies Job #136176-E,136176,136176-12-06-07,,,11/20/2017,11/20/2017,BORGESVL,,R,5100026076,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Project matl consump,Consumption of project material and supl,60774,K,0.00,21.35,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,FASTENAL CO.,FASTENAL CO.,,
11/6/2017,WBS,136176-12-10-1010,60100014,226817743,137.2,USD,137.2,USD,,,136176,136176-12-10-1010,,,11/6/2017,11/6/2017,D3500202,,R,4902105861,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Raw matls consumed,Raw materials consumed,20200001,M,101.00,101.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMWL,0,5000,GR01,,2,,,,,,,Inventory - Raw mat.,Inventory - Raw material,"BRACE, DIAGONAL (R& RH SUPPORTS)",C204200024
11/6/2017,WBS,136176-12-10-1010,60100014,226817743,109.44,USD,109.44,USD,,,136176,136176-12-10-1010,,,11/6/2017,11/6/2017,D3500202,,R,4902105861,WL,4,,0,7010,Manufacturing Material - PS Mechanical,WBS element,,Raw matls consumed,Raw materials consumed,20200001,M,144.00,144.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMWL,0,5000,GR01,,4,,,,,,,Inventory - Raw mat.,Inventory - Raw material,"ANGLE, MOUNTING (RP & RH BRACE)",C604200000
11/6/2017,WBS,136176-12-06-07,66100000,226823041,875,USD,875,USD,,,136176,136176-12-06-07,,,11/7/2017,11/7/2017,DEVILLSP,,R,1900009970,KR,4,,0,7010,PS Electrical Installation,WBS element,,Travel - general,Travel - general,405794,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,BRIAN GIVAN,BRIAN GIVAN,,
11/6/2017,WBS,136176-12-06-07,66100000,226822974,125,USD,125,USD,,,136176,136176-12-06-07,,,11/7/2017,11/7/2017,DEVILLSP,,R,1900009937,KR,4,,0,7010,PS Electrical Installation,WBS element,,Travel - general,Travel - general,482163,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,6,,,,,,,DAVID COLEMAN,DAVID COLEMAN,,
11/6/2017,WBS,136176-12-06-07,66100000,226823485,665,USD,665,USD,,,136176,136176-12-06-07,,,11/7/2017,11/7/2017,DEVILLSP,,R,1900010015,KR,4,,0,7010,PS Electrical Installation,WBS element,,Travel - general,Travel - general,403043,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,JAMES E. JOHNSON,JAMES E. JOHNSON,,
11/6/2017,WBS,136176-12-12,61500001,226867792,-8.1,USD,-8.1,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,BTC_USER,,R,15,KR,4,XPO LOGISTICS DISCOUNT SAVES YOU,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,61500001,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,2,,,,,,,Freight - Misc,Freight - Misc,,
11/6/2017,WBS,136176-12-12,61500001,226867792,138.1,USD,138.1,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,BTC_USER,,R,15,KR,4,PLT  CONVEYOR PARTS CLASS 60,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,1,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
11/6/2017,WBS,136176-12-12,61500001,226867792,22.75,USD,22.75,USD,,,136176,136176-12-12,,,11/20/2017,11/20/2017,BTC_USER,,R,15,KR,4,FSC FUEL SURCHARGE 17.50%,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,3,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
